date,keyword,title,description,source,url,risk_score,article_id,title_key
2026-03-08 18:34:05+00:00,downgrade,Lakers downgrade LeBron James (elbow) to out vs. Knicks,Lakers star LeBron James was downgraded from questionable to out before Sunday afternoon's game against the Knicks.,ESPN,https://www.espn.com/nba/story/_/id/48145145/lakers-downgrade-lebron-james-elbow-vs-knicks,0.0666666666666666,5fa4cf29c4e951a8ad177a79ee1b89189f1b5d907f9db82709e971897f1e6252,lakers downgrade lebron james elbow to out vs knicks
2026-03-08 18:36:36+00:00,downgrade,Lakers downgrade LeBron James (elbow) to out vs. Knicks,Lakers star LeBron James was downgraded from questionable to out before Sunday afternoon's game against the Knicks.,KABC-TV,https://abc7.com/post/lakers-downgrade-lebron-james-elbow-knicks/18693082/,0.0666666666666666,4fc371aeb42fb776c066fe0b62195979f341ea5a38f2e033d73c104fb438ad43,lakers downgrade lebron james elbow to out vs knicks
2026-03-08 18:38:09+00:00,fed,War-Hit Stocks See No Help From the Fed,"Remember when inflation was “transitory,” until it wasn’t – and the Fed was forced to sharply hike interest rates, hitting the economy and the c...",Markets Insider,https://markets.businessinsider.com/news/stocks/war-hit-stocks-see-no-help-from-the-fed-1035908263,0.0666666666666666,a70073ba6fe72e6a74a19f4c424e8b598689e8b0f8767b0122a305e96db4565a,war hit stocks see no help from the fed
2026-03-08 18:49:41+00:00,downgrade,Lakers downgrade LeBron (elbow) to out vs. Knicks,Lakers star LeBron James was downgraded from questionable to out before Sunday afternoon's game against the Knicks.,Tsn (The Sports Network),https://www.tsn.ca/nba/article/lakers-downgrade-lebron-elbow-to-out-vs-knicks-n1-48145145/,0.0666666666666666,62f91405ddfc9d5b65dd9a5eb9b3873da3a4d6998c0328f57e349eaff009eae9,lakers downgrade lebron elbow to out vs knicks
2026-03-08 18:56:58+00:00,copper,Skier killed in avalanche near Copper Mountain,"A snowmobiler was reported missing Saturday in the Boss Basin area, on Resolution Creek south of Ptarmigan Pass and west of Copper Mountain.",The Denver Post,https://www.denverpost.com/2026/03/08/missing-skier-death-copper-mountain/,0.0,b1bc6a8c65f24acd25e4f7641a470133c3ba8c48fd0f0ee341de848477283f26,skier killed in avalanche near copper mountain
2026-03-08 19:00:00+00:00,natural gas,Natural gas production target set at 865 million cubic feet per day,"LAHORE   -   Oil and Gas Development Company Limited (OGDCL) has set a target to achieve natural gas production of 865 million cubic feet per day,",The Nation,https://www.nation.com.pk/09-Mar-2026/natural-gas-production-target-set-865-million-cubic-feet-per-day,0.0,d23bea4fb56d8173b733d25f59d892edc96bf6b39680eb335d6e4898b5c51d54,natural gas production target set at 865 million cubic feet per day
2026-03-08 19:13:00+00:00,chip,Fish and chip shops under threat as Iran war pushes prices higher,Small independent food businesses are often the first to feel the pressure when global economic shocks hit.,Daily Express,https://www.express.co.uk/news/uk/2179809/fish-chip-shop-threat-iran-war,0.0666666666666666,e4a0b68a98f12ea76152abd6f46c228bb2947f2d795d1555c1a991ba21d88ae6,fish and chip shops under threat as iran war pushes prices higher
2026-03-08 19:14:00+00:00,copper,"Hot summer, higher AC costs: Daikin, Voltas, LG among brands raising prices by 5-15% this year","Air conditioner prices are set to rise by 5-15% between February and April. Leading companies like Daikin, Voltas, and LG are implementing these hikes. This adjustment is driven by increased costs for raw materials such as copper, a weaker rupee, and higher freight charges.",The Economic Times,https://economictimes.indiatimes.com/industry/cons-products/electronics/air-conditioner-prices-set-to-rise-by-5-15-hot-summer-higher-ac-costs-daikin-voltas-lg-among-brands-raising-prices-this-year/articleshow/129286849.cms,0.0,c6be9ab1743f4c1edca2977f1ee34de6473c7ca2c2ae5110a83d105b795cd6cc,hot summer higher ac costs daikin voltas lg among brands raising prices by 5 15 this year
2026-03-08 19:30:24+00:00,supply chain,US gold revaluation could wipe out 70 per cent of budget deficit amid West Asia conflict,"The SBI Research report notes, 'With the supply-supply chain triggered squeeze anchoring higher spot and forward prices across Gas and Oil, the US enterprises could reap benefits that more than adequately compensate the spending on war.'",The Tribune,https://www.tribuneindia.com/news/business/us-gold-revaluation-could-wipe-out-70-per-cent-of-budget-deficit-amid-west-asia-conflict/,0.1333333333333333,49ef17250e76e1e036dda50d77ec8079dbfdb8cab544f018d350bbdf29a8329e,us gold revaluation could wipe out 70 per cent of budget deficit amid west asia conflict
2026-03-08 19:34:22+00:00,data center,"KKR eyes multibillion-dollar sale of CoolIT Systems, FT reports","U.S. private equity firm KKR is working with advisers on a sale of data center cooling company CoolIT Systems for a price tag potentially exceeding $3 billion, the Financial Times reported on Sunday,...",MarketScreener,https://www.marketscreener.com/news/kkr-eyes-multibillion-dollar-sale-of-coolit-systems-ft-reports-ce7e5fd9da89f321,0.0,3df990ee955b8bba464457f745c98cf6e05a3444f1d855af6ab93b386dbb1a81,kkr eyes multibillion dollar sale of coolit systems ft reports
2026-03-08 19:39:00+00:00,blockade,Trump vows legislative blockade until SAVE America voter,President Donald Trump vowed to withhold his signature from any bills that reach his desk until Congress passes a controversial voter-ID measure known as t,NewsBreak,https://www.newsbreak.com/news/4529693342213-trump-vows-legislative-blockade-until-save-america-voter-id-bill-is-passed,0.0666666666666666,17ce8c1cf73231440c2df20ae8d0f74be5be5f251ef1a680ba5b41c59a6e2006,trump vows legislative blockade until save america voter
2026-03-08 19:39:42+00:00,blockade,Trump vows legislative blockade until SAVE America Act,"The SAVE America Act is all but certain to fail in the Senate, where Democrats will use the filibuster to sink it.",CNBC,https://www.cnbc.com/2026/03/08/trump-save-america-act-voter-id.html,0.0666666666666666,9ef1e58e9c6bd0dc4b3acabb2aafe850765aaf6fa2ae43163c52b475fb003552,trump vows legislative blockade until save america act
2026-03-08 20:00:08+00:00,chip,AI Chip Manufacturing Demand Creates Historic Shortage,AI demand is triggering a historic memory-chip shortage. Meeting exponential demand for chips will be expensive and maybe even impossible.,Bloomberg,https://www.bloomberg.com/graphics/2026-ai-boom-memory-chip-shortage/,0.0666666666666666,887a6fdad9fac7b1ffdd829922a7bd47467a3bf96927011a79bf00f1e0a2dce8,ai chip manufacturing demand creates historic shortage
2026-03-08 20:01:20+00:00,default,"Most 4K TVs upscale 1080p badly, and nobody checks the settings that fix it",Your TV's default image processing settings might be ruining upscaling,XDA Developers,https://www.xda-developers.com/most-4k-tvs-upscale-1080p-badly-and-nobody-checks-these-settings/,0.0666666666666666,73d68058d4a7444427b6f86941bb4b201d1ebed89153df56ff404555098a9202,most 4k tvs upscale 1080p badly and nobody checks the settings that fix it
2026-03-08 20:30:20+00:00,default,PowerToys keeps adding features that should have been baked into Windows from the start,"I wanted these features on my OS by default, not Copilot",XDA Developers,https://www.xda-developers.com/powertoys-keeps-adding-features-that-should-have-been-baked-into-windows-from-the-start/,0.0666666666666666,c2975028f3a1add5ad9e5b2630d1a636e59abd62ccdb3b171f4564c7f57cf773,powertoys keeps adding features that should have been baked into windows from the start
2026-03-08 21:00:00+00:00,blockade,Gulf tensions: Dumping of goods by ships at ports worries exporters,"India Business News: NEW DELHI: Amid signs of easing of logistical blockade in the Persian Gulf, along with steps by govt to address their concerns, exporters are worried .",Times of India,https://timesofindia.indiatimes.com/business/india-business/gulf-tensions-dumping-of-goods-by-ships-at-ports-worries-exporters/articleshow/129290619.cms,0.0666666666666666,6d49a508bc973c88daef85e8e2381acd9497a8316f1c42ad6c40991313881677,gulf tensions dumping of goods by ships at ports worries exporters
2026-03-08 21:00:00+00:00,taiwan,Project E Apartment / longwave studio,"Completed in 2025 in Tainan, Taiwan. The project occupies a two-level penthouse where both floors have independent access. By utilizing this dual-entry condition, the design reorganizes...",ArchDaily,https://www.archdaily.com/1039420/project-e-apartment-longwave-studio,0.0,cecc210b6fa99eab88b172fd3c5a724f28df8ed55f640c996da953fd7ff60a19,project e apartment longwave studio
2026-03-08 21:20:48+00:00,sanctions,Trump says he ended a war in Africa. U.S. sanctions say otherwise,"As President Donald Trump started a spiraling war in the Middle East, his administration has acknowledged that another war he claimed to have ended is still going on.",The Philadelphia Inquirer,https://www.inquirer.com/news/nation-world/trump-rwanda-drc-congo-washington-accords-sanctions-kagame-m23-20260308.html,0.1333333333333333,991f741255dfdf135a2ddf38a2f330b2fb1c1b5fcf057d327ef9d0a357cbabfe,trump says he ended a war in africa u s sanctions say otherwise
2026-03-08 21:33:54+00:00,fed,"Why Crypto Market Is Falling Today (March 8, 2026)","Crypto market falls March 8 as Bitcoin, Ethereum, XRP and Solana decline amid Fed uncertainty, ETF outflows, geopolitical tensions.",CoinGape,https://coingape.com/why-crypto-market-is-falling-today-march-8-2026/,0.0,bf83c407665f2a9e193454bb0e7ee9d62910e72aaac6fd4afa8842f6b045932f,why crypto market is falling today march 8 2026
2026-03-08 21:48:06+00:00,chip,"Flyers Notebook: With chip on shoulder, Alex Bump wants more",Alex Bump has been in the National Hockey League for only a day and is already getting the star treatment.,Reading Eagle,https://www.readingeagle.com/2026/03/08/flyers-notebook-with-chip-on-shoulder-alex-bump-wants-more/,0.0,5b415dc46a911a40a445c92b69bef5c7daff8ba49cee347094f8e132da2952f7,flyers notebook with chip on shoulder alex bump wants more
2026-03-08 22:10:36+00:00,natural gas,Opinion: Alaska must speak with one voice about the future of a natural gas pipeline,"Mixed signals from Alaska’s leaders could send investment, federal attention and opportunity elsewhere.",Anchorage Daily News,https://www.adn.com/opinions/2026/03/07/opinion-alaska-must-speak-with-one-voice-about-the-future-of-a-natural-gas-pipeline/,0.0,1eb08f84f997e94c7852c3458e7591bfa8cd13f657dada77a3f959b9e5ea51da,opinion alaska must speak with one voice about the future of a natural gas pipeline
2026-03-08 22:12:29+00:00,chip,Ricky Castillo pulls out first PGA Tour win at Puerto Rico Open,"Ricky Castillo had a chip-in eagle on the sixth hole to take the lead and held on to win the Puerto Rico Open by one stroke for his first PGA Tour victory Sunday in Rio Grande, Puerto Rico.",Yardbarker,https://www.yardbarker.com/golf/articles/ricky_castillo_pulls_out_first_pga_tour_win_at_puerto_rico_open/s1_17051_43569073,0.0,6c60b8a163584403d152643e5e5ece7dc90109c26ad9d833c2484b468d9cf47d,ricky castillo pulls out first pga tour win at puerto rico open
2026-03-08 22:42:00+00:00,ukraine,Crude oil prices surpass US$100 a barrel as the Iran war impedes production and shipping,"Oil prices have eclipsed US$100 per barrel for the first time in more than three and a half years as the Iran war hinders production and shipping in the Middle East.West Texas Intermediate (WTI) jumped 20 per cent to US$109.17 a barrel, a level not seen since Russia launched its invasion of Ukraine in Februar",CNA,https://www.channelnewsasia.com/world/iran-war-crude-oil-prices-production-shipping-5980301,0.0666666666666666,0dba59642be25f74c9f6cc5b3b50a59947c704f8cb96f6ff90e2a9ce19053cec,crude oil prices surpass us 100 a barrel as the iran war impedes production and shipping
2026-03-08 22:43:25+00:00,ukraine,Kyiv protests against Moscow’s participation in Venice Biennale art festival,Ukraine’s foreign minister called the admission of Russian artists to international events unacceptable and asked organisers to reconsider.,South China Morning Post,https://www.scmp.com/news/world/europe/article/3345911/kyiv-protests-against-moscows-participation-venice-biennale-art-festival,0.0,ca1c912f3d489b71af68f3ba48fcd97c54ebef34fdf7bbdd2f52150bf94e0fe8,kyiv protests against moscow s participation in venice biennale art festival
2026-03-08 22:44:06+00:00,liquidity,"Oil soars, shares slide in Asia as Middle East conflict rages","Share futures ​fell sharply in Asia on Monday as the inflationary pulse from surging oil prices ‌threatened to raise living costs, and perhaps interest rates, across the globe, while an investor hunger for liquidity kept the U.S. dollar in demand.",Reuters,https://www.reuters.com/world/china/global-markets-global-markets-2026-03-08/,0.1333333333333333,e7e9bc35efa6401de03d5e67651050f57075624deff4e4b37bce3f3367fc9097,oil soars shares slide in asia as middle east conflict rages
2026-03-08 22:58:08+00:00,copper,"Queensland's Phosphate Hill sold to Mayfair, ensuring continued operations at copper smelter","A major outback mining asset near Mount Isa has been sold to a Queensland-based company for up to $100 million, potentially securing the town's copper production.",ABC (Australian Broadcasting Corporation),https://www.abc.net.au/news/2026-03-09/phosphate-hill-fertiliser-north-west-queensland-sale-mayfair/106026816,0.0,f3a62e5786fc9cc931b7192bef61868fa32639030fe283ecb7b50c6240c72e37,queensland s phosphate hill sold to mayfair ensuring continued operations at copper smelter
2026-03-08 23:00:00+00:00,interest rate,Korean Bond Yields Look Capped as BOK to Push Back Rate Hikes,"South Korea’s shorter-maturity bond yields are unlikely to revisit their February highs as the central bank prioritizes steadying markets over delivering near-term interest-rate hikes, strategists say.",Bloomberg,https://www.bloomberg.com/news/articles/2026-03-08/korean-bond-yields-look-capped-as-bok-to-push-back-rate-hikes,0.0,e32a3036c65e7baae7e42ef9cf54495a42c22a6c19833d6eca0fea866675fd29,korean bond yields look capped as bok to push back rate hikes
2026-03-08 23:00:13+00:00,data center,"Coming Soon, From the People Behind ICE Detention Camps: Data Center Company Towns","After partnering with CoreCivic to cage minors in squalid conditions, this company now wants to give data center contractors a cushy home away from home.",Gizmodo,https://gizmodo.com/coming-soon-from-the-people-behind-ice-detention-camps-data-center-company-towns-2000731145,0.0,41415c9bf07c5823b5dff2660e1bc7934e2b5b4819b57ac9ac6520390945d80d,coming soon from the people behind ice detention camps data center company towns
2026-03-08 23:01:32+00:00,ukraine,Armed Ascension: Europe's Surge as World's Leading Arms Importer,"Europe has emerged as the world's largest arms importer over the past five years, spurred by concerns over Russian aggression and doubts about U.S. security guarantees. This shift, reported by SIPRI, signifies a significant increase in European arms imports to bolster Ukraine and revitalize military capabilities.",Devdiscourse,https://www.devdiscourse.com/article/law-order/3830641-armed-ascension-europes-surge-as-worlds-leading-arms-importer,0.0,77d3053cb4a65cb8e00b9173b693cc5e716579e11136adc2708b84e71f7746d1,armed ascension europe s surge as world s leading arms importer
2026-03-08 23:08:38+00:00,ukraine,"Europe now world's biggest arms importer, think tank says","STOCKHOLM, March 9 (Reuters) - Europe became the world's biggest arms importer over the last five years as governments reacted to Russia's threat and waning confidence in U.S. security commitments, data from the Stockholm International Peace Research Institute showed on Monday.European countries more than trebled their arms imports in 2021-25 versus 2016-2020 to supply Ukraine in its defence against Russian invasion and to rebuild their own militaries after decades of under-investment.",Al-Monitor,https://www.al-monitor.com/originals/2026/03/europe-now-worlds-biggest-arms-importer-think-tank-says,0.0,380ee72c946724a8bf01d6def41d262640feb0852528a73157058d88f245e908,europe now world s biggest arms importer think tank says
2026-03-08 23:15:27+00:00,ukraine,Europe now world's biggest arms importer,European ‌countries have more than trebled their arms imports as they help supply Ukraine in ‌its war against...,The Canberra Times,https://www.canberratimes.com.au/story/9193426/europe-now-worlds-biggest-arms-importer/,0.0666666666666666,632fa64d99232b7c5a0f957c73552f7771f0c08f8974ce48cd3061a20da90bcb,europe now world s biggest arms importer
2026-03-08 23:16:08+00:00,ukraine,Europe now world's biggest arms importer,European ‌countries have more than trebled their arms imports as they help supply Ukraine in ‌its war against Russia and rebuild their own militaries.,PerthNow,https://www.perthnow.com.au/news/conflict/europe-now-worlds-biggest-arms-importer-c-21880030,0.0666666666666666,2969462dd9718b4c4ddf1d4e79e65f5f86e149d6a31f9cb04b34077e7f509a03,europe now world s biggest arms importer
2026-03-08 23:21:04+00:00,taiwan,Taiwan Train Station Erupted in Joy As Chinese Taipei Upset Korea for the First Time in WBC,Chinese Taipei is still alive after defeating Korea 5–4 in extra innings.,Sports Illustrated,https://www.si.com/baseball/world-baseball-classic/taiwan-train-station-erupted-joy-chinese-taipei-upset-korea,0.0,4abce52e3b8c031cde2fd29d3d5d946af8df05fb10dc2bd7c96b1bcd3488ad06,taiwan train station erupted in joy as chinese taipei upset korea for the first time in wbc
2026-03-08 23:24:07+00:00,sanctions,Temporary Sanctions Relief and Oil Market Reactions,"Trump administration officials defended lifting some Russian oil sanctions to counteract expected short-term gasoline price spikes due to the Iran war. The waiver allows Indian purchases of Russian oil, aiming to alleviate global market pressure. The U.S. grapples with rising gas prices and potential economic implications.",Devdiscourse,https://www.devdiscourse.com/article/headlines/3830646-temporary-sanctions-relief-and-oil-market-reactions,0.1333333333333333,19cf8198f3126098a786f801e59cc2419911af4fa4ea5513fc6319f6f9a3a27b,temporary sanctions relief and oil market reactions
2026-03-08 23:33:40+00:00,chip,Want AI Chips? The US Might Ask for Domestic Investment First,"The US denies new global AI chip bans, focusing instead on an export model where nations must invest in US infrastructure to access tech.",Android Headlines,https://www.androidheadlines.com/2026/03/us-denies-ai-chip-export-curbs-middle-east-model.html,0.0,7b07dbe37c7112c5cd5ae3ffb5d39748a14bb96098d60439d9657ae65dfacdb0,want ai chips the us might ask for domestic investment first
2026-03-08 23:45:00+00:00,ukraine,Iran-US war latest: Trump calls $100 a barrel for oil ‘small price’,Crude oil prices have breached the $100 a barrel mark for the first time since Russia’s full-scale invasion of Ukraine,The Sunday Times,https://www.thetimes.com/world/middle-east/article/iran-us-latest-news-oil-100-barrel-3x68l0bb0,0.0666666666666666,371bf767bc5606f386cb65c14de0e5bfe890e48f0639ccaee456c8a380032701,iran us war latest trump calls 100 a barrel for oil small price
2026-03-08 23:54:09+00:00,ukraine,World News Briefs: Global Political Ripples and Strategic Alliances,"Current world news features Ukraine-Dutch arms production talks, a narrow lead for Germany's Greens in elections, flight restrictions at Oman's Muscat airport, Istanbul's mayor facing trial, Israeli strikes in Beirut, Iran's leadership transition, a blast at the US embassy in Oslo, US-Iran conflict escalations, and casualties in Gaza.",Devdiscourse,https://www.devdiscourse.com/article/politics/3830656-world-news-briefs-global-political-ripples-and-strategic-alliances,0.0666666666666666,e5757361cad416b29ed96c2433de35df2d4286bd9ab138078e21c2a7f13cae31,world news briefs global political ripples and strategic alliances
2026-03-08 23:58:14+00:00,oil production,Crude oil prices surpass $100 a barrel as the Iran war impedes production and shipping,"The increases followed the U.S. crude price jumping by 36% and Brent crude rising by 28% last week. Oil prices have surged as the war, now in its second week, ensnared countries and places that are critical to the production and movement of oil and gas from the Persian Gulf.",Santa Ana Orange County Register,https://www.ocregister.com/2026/03/08/crude-oil-prices-surpass-100-a-barrel-as-the-iran-war-impedes-production-and-shipping-2/,0.0666666666666666,31232e5ceb0d78d46a185e3b103fe21fb0802e0c01cefef9265549c49b259f82,crude oil prices surpass 100 a barrel as the iran war impedes production and shipping
2026-03-09 00:00:00+00:00,chip,Advanced Micro Devices: Doubling Down On $600,Advanced Micro Devices lands major AI chip deals with hyperscalers; Meta & OpenAI warrants hinge on $600. Read more macro analysis here.,Seeking Alpha,https://seekingalpha.com/article/4879884-amd-doubling-down-on-600,0.0666666666666666,799c05eed674a15ff25235823a60929605f744669f4ca14d5ee4009d46d2b44f,advanced micro devices doubling down on 600
2026-03-09 00:00:16+00:00,inflation,"Nothing for farmers, budget’s focus on poll dole, say Punjab unions","Prem Singh Bhangu, president of the All India Kisan Federation, said the budget failed to address basic issues, such as agricultural inflation, the water crisis and environmental pollution causing cancer-like diseases.",Hindustan Times,https://www.hindustantimes.com/cities/chandigarh-news/nothing-for-farmers-budget-s-focus-on-poll-dole-say-punjab-unions-101772996373995.html,0.0666666666666666,ad7553100ee38bd6d798cc9371b35cf08bfe6f4ae10241be622d039e30359e55,nothing for farmers budget s focus on poll dole say punjab unions
2026-03-09 00:01:00+00:00,inflation,Call for information as UK ‘moves closer’ to agreement with EU on agrifood trade,"The Government is aiming to cut red tape, increase choice for consumers and restrict food price inflation.",Evening Standard,https://www.standard.co.uk/news/politics/northern-ireland-uk-government-emma-reynolds-hilary-benn-exports-b1274002.html,0.0,62fba0883617058ca3449b83cf0eb74d5505bd4cd014e544b8ba7422a20bfdf9,call for information as uk moves closer to agreement with eu on agrifood trade
2026-03-09 00:01:00+00:00,inflation,Call for information as UK ‘moves closer’ to agreement with EU on agrifood trade,"The Government is aiming to cut red tape, increase choice for consumers and restrict food price inflation. | ITV National News",ITV News,https://www.itv.com/news/2026-03-08/call-for-information-as-uk-moves-closer-to-agreement-with-eu-on-agrifood-trade,0.0,7634551887e460cf79d6208e4ffd07f3dd2733d4880b9cc7a47be8cd809a65e0,call for information as uk moves closer to agreement with eu on agrifood trade
2026-03-09 00:02:08+00:00,downgrade,Indonesia's Bold Economic Shift Under Finance Minister Purbaya Yudhi Sadewa,"Indonesia's Finance Minister Purbaya Yudhi Sadewa's unconventional policies have stirred concerns about the country's economic direction. Despite a Fitch downgrade and investor skepticism, he expresses confidence in his strategies, emphasizing strong economic growth and innovative fiscal maneuvers while addressing international doubts.",Devdiscourse,https://www.devdiscourse.com/article/business/3830659-indonesias-bold-economic-shift-under-finance-minister-purbaya-yudhi-sadewa,0.0666666666666666,0319fae4f286fcb02e418f7298de5acfa3115d781a8230fbb4aee8435c3046ca,indonesia s bold economic shift under finance minister purbaya yudhi sadewa
2026-03-09 00:02:16+00:00,sanctions,BMC sanctions Chimbai beach cleaning project,"The civic body awarded the contract to M/s MTS Blue Roadlines for ₹10 million to undertake beach cleaning for a period of 730 days. The work covers the Waringpada section of Chimbai beach, a stretch measuring approximately 1.5 km in length and 25 metres in width, with a daily expenditure of a nearly ₹13,000 | Mumbai news",Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/bmc-sanctions-chimbai-beach-cleaning-project-101772996488371.html,0.1333333333333333,8272d5a26253c924f5901cf0f1ea01b2e8037c99fb813e570f8a3e7ee4b77b6d,bmc sanctions chimbai beach cleaning project
2026-03-09 00:08:11+00:00,oil production,Crude Oil Prices Surge Above $100 Per Barrel As Middle East War Disrupts Global Supply,"Oil Price Surges Above $100: Global crude oil prices jumped sharply on Sunday as the war involving Iran, the United States, and Israel continued to disrupt oil production and shipping in the Middle East",NewsX,https://www.newsx.com/business/israel-iran-us-conflict-war-live-crude-oil-prices-surge-above-100-dollar-per-barrel-as-middle-east-war-disrupts-global-supply-179551/,0.0666666666666666,70f455f3195231ee6de41f3fd3f6dd32d63d3e97dcf6b61925bcd094cec9d3c9,crude oil prices surge above 100 per barrel as middle east war disrupts global supply
2026-03-09 00:09:10+00:00,inflation,Oil Prices Skyrocket Amid Middle East Tensions,"Oil prices have surged past USD 100 per barrel for the first time in over three years due to the Iran war affecting production and shipping in the Middle East. The heightened tensions have disrupted oil exports through the Strait of Hormuz, sparking inflation fears globally.",Devdiscourse,https://www.devdiscourse.com/article/business/3830662-oil-prices-skyrocket-amid-middle-east-tensions,0.0666666666666666,fddc1197fd86cc5557b425f6b3fed8768acddc157918c2443836f85885a28c97,oil prices skyrocket amid middle east tensions
2026-03-09 00:11:00+00:00,liquidity,"Oil surges, shares skid in Asia as Middle East conflict rages","SYDNEY: Share futures slid in Asia on Monday as the inflationary pulse from surging oil prices threatened to raise living costs, and perhaps interest rates, across the globe, while an investor hunger for liquidity kept the U.S. dollar in demand.",The Star,https://www.thestar.com.my/business/business-news/2026/03/09/oil-surges-shares-skid-in-asia-as-middle-east-conflict-rages,0.1333333333333333,1a63f21d810515688e7941ae33d9d3dd37e9d72d6b23fc60b5a188643daacb86,oil surges shares skid in asia as middle east conflict rages
2026-03-09 00:15:20+00:00,inflation,"Week Ahead for FX, Bonds : Middle East Developments, Oil Prices in Focus; U.S. Inflation Due","By Dow Jones Newswires staff
Below are the most important global events likely to affect FX and bond markets in the week starting March 9.
All eyes will be on developments in the Middle East...",MarketScreener,https://www.marketscreener.com/news/week-ahead-for-fx-bonds-middle-east-developments-oil-prices-in-focus-u-s-inflation-due-ce7e5fd9da8af72d,0.0,2e45c14bd25a676194f1a15bc8e6c229d7be7e83bdb111efe89568ddd345c866,week ahead for fx bonds middle east developments oil prices in focus u s inflation due
2026-03-09 00:29:13+00:00,bond yield,Income Asset Management sees yield curve pointing to another RBA rate hike,"Cameron Window, Executive Director in IAM Capital Markets, discusses interest rate expectations in bond markets in an interview recorded in late February.
-March 08, 2026 at 08:29 pm EDT
- MarketScreener",MarketScreener,https://www.marketscreener.com/news/income-asset-management-sees-yield-curve-pointing-to-another-rba-rate-hike-ce7e5fd9da8af522,0.0,4a95d533c7b5f66b65c5050e25e14d57327e756110be5a76e9291801646500a4,income asset management sees yield curve pointing to another rba rate hike
2026-03-09 00:30:17+00:00,copper,Can Lloyds replicate Gadchiroli success in Congo’s copper belt?,Lloyds successfully operated mines in Gadchiroli where few companies dared to venture. Can it replicate this success in the Democratic Republic of Congo?,Livemint,https://www.livemint.com/companies/news/lloyds-india-metals-congo-copper-mining-risk-analysis-11772951595986.html,0.0,a21a12735b0118d4a73a4e742c6938a1a5072321098b213424119933e589b17a,can lloyds replicate gadchiroli success in congo s copper belt
2026-03-09 00:30:37+00:00,chip,"India targets chip design self-reliance, eyes Indian MNC talent","Niti Aayog's Vijay Kumar Saraswat said that Indian designers contribute to virtually every chip produced globally. However, their work is primarily for multinational companies, and they are often limited to designing subsystems or specific components rather than complete system designs.",Livemint,https://www.livemint.com/industry/manufacturing/india-semiconductor-mission-critical-minerals-self-reliance-private-nuclear-defence-11772952324772.html,0.0,322071d8442954051b71e1cb362a6cb69dd0718bc80a3adf02b3c4523cc84257,india targets chip design self reliance eyes indian mnc talent
2026-03-09 00:31:28+00:00,oil production,Crude Oil Hits $100 Triple-Digit Barrier In Sunday Trade As Iran War Cripples Supply,Global oil prices surged past $100 per barrel for the first time in over 3 years as the intensifying Iran war severely hindered production and shipping across the Middle East.,Republic World,https://www.republicworld.com/world-news/crude-oil-hits-100-triple-digit-barrier-in-sunday-trade-as-iran-war-cripples-supply,0.0666666666666666,45a99eb0e80c04683257ded3168bb760e45ddf7130ec70b19ff91d5d82282a96,crude oil hits 100 triple digit barrier in sunday trade as iran war cripples supply
